FS;country code;country name;year;quarter;vessel length;fishing technique;gear type;target assemblage;mesh size range;metier;supra-region;sub-region;EEZ indicator;geo indicator;Nephrops sub-region;specon tech;deep;species;total live weight landed (tonnes);total value of landings (euro);total discards (tonnes);confidential
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRF;3.99;29706.58;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRF;2.57;16059.84;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRF;2.81;18517.98;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRF;1.67;13245.32;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSH;0.656;820;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSH;0.154;197.94;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSH;0.264;330;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSH;0.698;872.5;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;0.77;14197.89;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;0.68;6895.46;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;1.29;31755.44;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;1.58;35664.51;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBC;0.24;1447.39;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBC;0.175;1135.34;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBC;0.234;1263.37;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBC;0.209;1093.18;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.094;710.9;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.125;1483.87;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.195;1968.87;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.378;2883.28;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CEO;0.04;250.94;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CEO;0.065;309.18;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CGX;0.015;172.12;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;0.12;1068.92;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;0.37;3155.45;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;0.51;3818.35;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;0.02;229.91;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CLV;0.018;66.65;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CLV;0.061;221.21;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CLV;0.027;83.11;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CLV;0.035;112.9;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CMO;0.005;3.75;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.002;17.68;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.083;280.39;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.087;625.77;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.1;357.93;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;11.589;24260.41;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;9.214;17439.59;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;10.696;18138.59;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;17.294;32307.35;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRU;0.004;12.71;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.026;1213;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.153;5005.52;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.083;2781.34;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.024;859.14;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;1.31;9080.88;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;0.93;6028.18;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;0.05;629.11;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;0.4;4134.44;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;5.812;104930.55;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;5.551;120609.44;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;5.917;160958.05;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;2.62;52743.97;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEP;0.013;142.25;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEP;0.011;139.27;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;0.227;1257.04;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;0.23;1083.25;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;0.173;468.27;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;0.031;149.38;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DOL;4.38;15246.52;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DOL;0.07;506.02;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DOL;2.93;15764.08;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;1.083;7359.57;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;1.571;10136.11;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;1.321;12166.01;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;0.696;4866.53;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DXL;0.038;455.67;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DXL;0.009;127.64;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.008;7.85;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.01;6.6;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.054;36.11;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ECE;0.005;2.4;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ELE;0.016;5446.53;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ELE;0.118;31016;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;0.863;3752.4;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;2.604;13897.16;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;2.275;10467.08;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;2.515;13986.95;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FNT;0.043;489.95;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FNT;0.696;423.21;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FNT;1.414;2119.76;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FNT;0.005;96.36;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.121;1260.98;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.191;1776.5;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.137;1407.61;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.254;2031.06;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAR;0.002;3.7;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAS;0.001;7.2;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBR;0.005;92.68;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBR;0.002;30.26;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GCJ;0.003;1.59;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;0.63;4302.64;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;0.86;6288.28;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;1.28;8231.12;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;0.48;3755.51;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.322;7158.94;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.735;15882.03;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.448;11980.54;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.742;16820.2;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUN;0.002;24.65;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUP;0.002;6.73;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUU;0.005;90.72;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUU;0.015;237.89;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUX;0.182;1764.31;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUX;0.395;2640.09;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUX;0.525;3799.55;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUX;0.505;2820.84;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;11.66;157313.82;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;36.22;409239.13;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;13.31;161592.32;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;11.1;137719.23;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HMM;0.11;190.56;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HMM;0.37;1228.219;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HMM;0.13;215.662;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HMM;0.52;1217.05;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HOM;1.16;3889.361;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HOM;1.64;3853.99;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HOM;0.4;682.928;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HOM;0.35;603.44;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;IOD;0.001;6.72;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;IOD;0.038;143.3;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOD;0.35;8521.59;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOD;0.21;4252.23;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOD;0.24;4540.27;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOD;0.15;2565.39;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KLK;0.117;596.26;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KLK;0.141;560.84;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KLK;0.183;716.86;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KLK;0.357;1518.37;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KPG;0.009;48.57;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KPG;0.02;170.42;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KPG;0.002;14.72;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KPG;0.027;124.95;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;1;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LBE;0.026;692.41;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;3;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LBE;0.082;2221.3;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LBE;0.008;234.73;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;2;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LBE;0.089;2531.45;NK;N
ESP_HOK_VL0624;ESP;Spain;2015;4;NK;HOK;LLS;FIF;NA;LLS_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LEE;0.149;631.16;NK;N
