FS;Year;Month;Land;Unit;Source
Marche_PGP;2005;8;49.01437;tons;File MBL2 SOL.xlsx
Marche_PGP;2005;9;100.79443;tons;File MBL2 SOL.xlsx
Marche_PGP;2005;10;58.00906;tons;File MBL2 SOL.xlsx
Marche_PGP;2005;11;9.79972;tons;File MBL2 SOL.xlsx
Marche_PGP;2005;12;6.69203;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;1;2.90841;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;2;3.40485;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;3;5.179;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;4;6.40908;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;5;20.31449;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;6;9.96866;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;7;70.15732;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;8;112.58164;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;9;99.16092;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;10;67.88857;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;11;37.40394;tons;File MBL2 SOL.xlsx
Marche_PGP;2006;12;8.3517;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;1;5.03947;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;2;4.78569;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;3;4.36942;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;4;5.21077;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;5;21.30254;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;6;76.94899;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;7;79.89567;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;8;67.57061;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;9;61.94541;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;10;21.64838;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;11;12.97674;tons;File MBL2 SOL.xlsx
Marche_PGP;2007;12;11.40238;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;1;3.49655;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;2;2.29689;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;3;1.79842;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;4;5.29166;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;5;10.31055;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;6;36.55323;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;7;73.19548;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;8;34.06483;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;9;40.42003;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;10;11.76984;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;11;3.60871;tons;File MBL2 SOL.xlsx
Marche_PGP;2008;12;3.26676;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;1;1.80238;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;2;4.04222;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;3;10.09402;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;4;9.78142;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;5;18.82653;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;6;32.11862;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;7;93.88137;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;8;79.13036;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;9;60.80925;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;10;35.17749;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;11;15.77962;tons;File MBL2 SOL.xlsx
Marche_PGP;2009;12;9.34311;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;1;6.84779;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;2;5.19171;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;3;15.9146;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;4;17.76261;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;5;18.56386;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;6;34.63083;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;7;54.66081;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;8;56.18437;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;9;57.793;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;10;46.66251;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;11;34.77441;tons;File MBL2 SOL.xlsx
Marche_PGP;2010;12;27.91872;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;1;35.69099;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;2;31.05404;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;3;28.68182;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;4;34.26471;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;5;33.90961;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;6;29.46348;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;7;32.1736;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;8;54.59151;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;9;43.58704;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;10;37.85273;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;11;34.61447;tons;File MBL2 SOL.xlsx
Marche_PGP;2011;12;37.16738;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;1;24.64392;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;2;21.89403;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;3;36.29344;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;4;33.0826;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;5;40.19139;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;6;44.9599;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;7;56.68145;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;8;54.53969;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;9;53.92694;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;10;53.6822;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;11;35.31676;tons;File MBL2 SOL.xlsx
Marche_PGP;2012;12;44.9043;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;1;13.4929;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;2;4.20013;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;3;1.70303;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;4;2.39155;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;5;5.55469;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;6;10.29962;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;7;16.19381;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;8;25.44512;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;9;14.74243;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;10;8.15571;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;11;6.1568;tons;File MBL2 SOL.xlsx
Marche_PGP;2013;12;7.281;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;1;5.9017;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;2;5.50391;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;3;5.71965;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;4;8.17402;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;5;14.29467;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;6;24.41184;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;7;110.66069;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;8;83.34705;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;9;49.92021;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;10;30.68226;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;11;16.59849;tons;File MBL2 SOL.xlsx
Marche_PGP;2014;12;8.63881;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;1;8.29989;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;2;7.51553;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;3;9.88228;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;4;9.14344;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;5;10.42606;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;6;19.69775;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;7;31.64025;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;8;69.09692;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;9;32.18827;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;10;27.8655;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;11;13.10606;tons;File MBL2 SOL.xlsx
Marche_PGP;2015;12;19.34272;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;1;2.40537;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;2;3.29309;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;3;5.48039;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;4;11.21777;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;5;15.77137;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;6;24.45207;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;7;39.46412;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;8;48.60466;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;9;31.71543;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;10;27.99849;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;11;24.31311;tons;File MBL2 SOL.xlsx
Marche_PGP;2016;12;10.62657;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;1;6.40528;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;2;5.4527;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;3;7.21553;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;4;9.30646;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;5;6.83579;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;6;15.42526;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;7;32.79322;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;8;40.14954;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;9;28.29234;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;10;29.98212;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;11;16.79002;tons;File MBL2 SOL.xlsx
Marche_PGP;2017;12;16.7235;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;1;2.69713;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;2;1.08737;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;3;4.37244;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;4;6.35397;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;5;11.0707;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;6;11.69991;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;7;22.98306;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;8;31.48223;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;9;36.74736;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;10;23.67502;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;11;6.03276;tons;File MBL2 SOL.xlsx
Marche_PGP;2018;12;3.63656;tons;File MBL2 SOL.xlsx
Marche_TBB;2005;1;2.41832;tons;File MBL2 SOL.xlsx
Marche_TBB;2005;3;5.85586;tons;File MBL2 SOL.xlsx
Marche_TBB;2005;4;4.84675;tons;File MBL2 SOL.xlsx
Marche_TBB;2005;5;5.11488;tons;File MBL2 SOL.xlsx
Marche_TBB;2005;6;5.15588;tons;File MBL2 SOL.xlsx
Marche_TBB;2005;7;3.61769;tons;File MBL2 SOL.xlsx
Marche_TBB;2005;8;1.50928;tons;File MBL2 SOL.xlsx
Marche_TBB;2005;9;10.98348;tons;File MBL2 SOL.xlsx
Marche_TBB;2005;10;12.51381;tons;File MBL2 SOL.xlsx
Marche_TBB;2005;11;4.68283;tons;File MBL2 SOL.xlsx
Marche_TBB;2005;12;7.91284;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;1;17.92954;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;2;14.08317;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;3;17.69818;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;4;14.70384;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;5;15.65542;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;6;15.80502;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;7;15.68093;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;8;2.47014;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;9;17.81456;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;10;22.34645;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;11;18.5501;tons;File MBL2 SOL.xlsx
Marche_TBB;2006;12;12.5012;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;1;9.31543;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;2;7.71185;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;3;6.14666;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;4;6.48513;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;5;9.74339;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;6;5.94778;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;7;6.39694;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;8;2.98387;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;9;9.22475;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;10;9.01675;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;11;7.66451;tons;File MBL2 SOL.xlsx
Marche_TBB;2007;12;6.72495;tons;File MBL2 SOL.xlsx
Marche_TBB;2008;1;9.19477;tons;File MBL2 SOL.xlsx
Marche_TBB;2008;2;4.66773;tons;File MBL2 SOL.xlsx
Marche_TBB;2008;3;2.35983;tons;File MBL2 SOL.xlsx
Marche_TBB;2008;4;3.73296;tons;File MBL2 SOL.xlsx
Marche_TBB;2008;5;3.67638;tons;File MBL2 SOL.xlsx
Marche_TBB;2008;6;2.09927;tons;File MBL2 SOL.xlsx
Marche_TBB;2008;7;8.38625;tons;File MBL2 SOL.xlsx
Marche_TBB;2008;9;11.66523;tons;File MBL2 SOL.xlsx
Marche_TBB;2008;10;7.93801;tons;File MBL2 SOL.xlsx
Marche_TBB;2008;11;4.69952;tons;File MBL2 SOL.xlsx
Marche_TBB;2008;12;6.50849;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;1;4.10839;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;2;11.83647;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;3;18.27356;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;4;12.8861;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;5;16.2784;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;6;21.82422;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;7;23.62243;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;8;1.50311;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;9;19.43966;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;10;16.86145;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;11;15.21604;tons;File MBL2 SOL.xlsx
Marche_TBB;2009;12;13.34986;tons;File MBL2 SOL.xlsx
Marche_TBB;2010;1;8.78966;tons;File MBL2 SOL.xlsx
Marche_TBB;2010;2;7.25038;tons;File MBL2 SOL.xlsx
Marche_TBB;2010;3;10.08616;tons;File MBL2 SOL.xlsx
Marche_TBB;2010;4;8.59078;tons;File MBL2 SOL.xlsx
Marche_TBB;2010;5;11.68391;tons;File MBL2 SOL.xlsx
Marche_TBB;2010;6;10.33946;tons;File MBL2 SOL.xlsx
Marche_TBB;2010;7;8.69423;tons;File MBL2 SOL.xlsx
Marche_TBB;2010;9;8.80146;tons;File MBL2 SOL.xlsx
Marche_TBB;2010;10;6.59213;tons;File MBL2 SOL.xlsx
Marche_TBB;2010;11;7.04744;tons;File MBL2 SOL.xlsx
Marche_TBB;2010;12;3.97416;tons;File MBL2 SOL.xlsx
Marche_TBB;2011;1;5.29466;tons;File MBL2 SOL.xlsx
Marche_TBB;2011;2;5.54858;tons;File MBL2 SOL.xlsx
Marche_TBB;2011;3;7.37362;tons;File MBL2 SOL.xlsx
Marche_TBB;2011;4;4.00547;tons;File MBL2 SOL.xlsx
Marche_TBB;2011;5;4.60218;tons;File MBL2 SOL.xlsx
Marche_TBB;2011;6;4.38415;tons;File MBL2 SOL.xlsx
Marche_TBB;2011;7;4.74421;tons;File MBL2 SOL.xlsx
Marche_TBB;2011;11;6.2339;tons;File MBL2 SOL.xlsx
Marche_TBB;2011;12;6.19994;tons;File MBL2 SOL.xlsx
Marche_TBB;2012;1;7.57538;tons;File MBL2 SOL.xlsx
Marche_TBB;2012;2;5.42187;tons;File MBL2 SOL.xlsx
Marche_TBB;2012;3;5.34808;tons;File MBL2 SOL.xlsx
Marche_TBB;2012;4;6.47481;tons;File MBL2 SOL.xlsx
Marche_TBB;2012;5;8.84673;tons;File MBL2 SOL.xlsx
Marche_TBB;2012;6;8.58541;tons;File MBL2 SOL.xlsx
Marche_TBB;2012;7;13.37242;tons;File MBL2 SOL.xlsx
Marche_TBB;2012;8;0.77779;tons;File MBL2 SOL.xlsx
Marche_TBB;2012;12;5.93548;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;1;5.2477;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;2;3.82734;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;3;4.57873;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;4;3.70538;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;5;3.36927;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;6;2.82395;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;7;2.85074;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;8;2.41519;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;9;1.9216;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;10;1.56966;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;11;1.19019;tons;File MBL2 SOL.xlsx
Marche_TBB;2013;12;1.19817;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;1;16.27318;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;2;22.29606;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;3;19.45555;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;4;23.16385;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;5;24.20243;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;6;20.70256;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;7;15.76693;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;8;2.97747;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;9;7.30161;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;10;30.92937;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;11;21.06412;tons;File MBL2 SOL.xlsx
Marche_TBB;2014;12;12.81305;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;1;17.78001;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;2;20.67561;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;3;19.58439;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;4;14.53138;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;5;14.4277;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;6;17.07759;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;7;11.59908;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;8;4.43354;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;9;2.59359;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;10;11.70993;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;11;17.36295;tons;File MBL2 SOL.xlsx
Marche_TBB;2015;12;21.47342;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;1;12.04686;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;2;9.83897;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;3;10.97991;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;4;10.31351;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;5;16.77846;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;6;17.0021;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;7;22.4039;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;8;11.99696;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;9;6.51686;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;10;17.02387;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;11;21.5269;tons;File MBL2 SOL.xlsx
Marche_TBB;2016;12;21.11873;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;1;28.44613;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;2;21.21722;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;3;11.89793;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;4;11.00182;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;5;18.73367;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;6;18.50401;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;7;27.66518;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;8;0.533;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;9;5.27916;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;10;37.49476;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;11;29.61363;tons;File MBL2 SOL.xlsx
Marche_TBB;2017;12;22.99129;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;1;15.6525;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;2;14.86439;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;3;18.30146;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;4;18.52978;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;5;23.97924;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;6;22.47999;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;7;23.85547;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;8;0.27939;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;9;31.10316;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;10;41.98288;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;11;38.70678;tons;File MBL2 SOL.xlsx
Marche_TBB;2018;12;28.05192;tons;File MBL2 SOL.xlsx
Marche_TM;2005;3;0.00175;tons;File MBL2 SOL.xlsx
Marche_TM;2005;4;0.00334;tons;File MBL2 SOL.xlsx
Marche_TM;2015;11;0.19997;tons;File MBL2 SOL.xlsx
Marche_TM;2015;12;0.47988;tons;File MBL2 SOL.xlsx
Marche_TM;2018;10;0.18669;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;1;0.13575;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;2;0.12527;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;3;0.31253;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;4;0.15644;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;5;0.44294;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;6;0.55737;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;7;0.97628;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;8;0.31643;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;9;0.63452;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;10;1.85333;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;11;1.28801;tons;File MBL2 SOL.xlsx
Molise_DTS;2005;12;1.23391;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;1;0.79946;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;2;0.623;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;3;0.70793;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;4;0.6238;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;5;0.63778;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;6;0.48446;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;7;0.32941;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;8;0.11258;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;9;0.9403;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;10;0.6934;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;11;0.99677;tons;File MBL2 SOL.xlsx
Molise_DTS;2006;12;0.57184;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;1;0.62107;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;2;0.93535;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;3;0.55254;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;4;0.64243;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;5;0.61106;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;6;0.47116;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;7;0.91022;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;8;0.29428;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;9;0.70177;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;10;1.16684;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;11;1.0865;tons;File MBL2 SOL.xlsx
Molise_DTS;2007;12;1.12018;tons;File MBL2 SOL.xlsx
Molise_DTS;2008;1;0.47633;tons;File MBL2 SOL.xlsx
Molise_DTS;2008;2;0.9258;tons;File MBL2 SOL.xlsx
Molise_DTS;2008;3;1.01104;tons;File MBL2 SOL.xlsx
Molise_DTS;2008;4;1.19107;tons;File MBL2 SOL.xlsx
Molise_DTS;2008;5;1.20607;tons;File MBL2 SOL.xlsx
Molise_DTS;2008;6;0.40925;tons;File MBL2 SOL.xlsx
Molise_DTS;2008;7;1.46897;tons;File MBL2 SOL.xlsx
Molise_DTS;2008;9;1.48792;tons;File MBL2 SOL.xlsx
Molise_DTS;2008;10;1.28253;tons;File MBL2 SOL.xlsx
Molise_DTS;2008;11;1.41136;tons;File MBL2 SOL.xlsx
Molise_DTS;2008;12;2.07614;tons;File MBL2 SOL.xlsx
Molise_DTS;2009;1;1.46764;tons;File MBL2 SOL.xlsx
Molise_DTS;2009;2;0.8252;tons;File MBL2 SOL.xlsx
Molise_DTS;2009;3;1.07304;tons;File MBL2 SOL.xlsx
Molise_DTS;2009;4;0.88988;tons;File MBL2 SOL.xlsx
Molise_DTS;2009;5;0.50254;tons;File MBL2 SOL.xlsx
Molise_DTS;2009;6;0.36123;tons;File MBL2 SOL.xlsx
Molise_DTS;2009;7;1.18008;tons;File MBL2 SOL.xlsx
Molise_DTS;2009;9;1.34127;tons;File MBL2 SOL.xlsx
Molise_DTS;2009;10;1.49352;tons;File MBL2 SOL.xlsx
Molise_DTS;2009;11;1.52447;tons;File MBL2 SOL.xlsx
Molise_DTS;2009;12;1.5122;tons;File MBL2 SOL.xlsx
Molise_DTS;2010;1;1.29133;tons;File MBL2 SOL.xlsx
Molise_DTS;2010;2;1.38127;tons;File MBL2 SOL.xlsx
Molise_DTS;2010;3;1.72817;tons;File MBL2 SOL.xlsx
Molise_DTS;2010;4;1.02702;tons;File MBL2 SOL.xlsx
Molise_DTS;2010;5;0.72481;tons;File MBL2 SOL.xlsx
